%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
5.0, 187500.0, 187500.0, 28147.641199546004, -183274.9615043356, 187500.0, -182790.4427397779, -182837.06847871168, -182816.90720521298, 0.06, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304196371E9, 0.0, 2024-02-26 18:48:24.196
6.0, 187500.0, 187500.0, 29163.527985039713, -183399.55012792948, 187500.0, -182890.42209272648, -182965.8815820076, -182946.63673003158, 0.06, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304200359E9, 0.0, 2024-02-26 18:48:24.200
7.0, 187500.0, 187500.0, 29074.344524663036, -183363.36265365634, 187500.0, -182869.43380468295, -182937.94190143846, -182918.94291865148, 0.06, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899130420435E9, 0.0, 2024-02-26 18:48:24.204
8.0, 187500.0, 187500.0, 28131.36912958254, -183211.48255008252, 187500.0, -182810.69342025442, -182819.09767616962, -182801.77507421674, 0.06, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304208356E9, 0.0, 2024-02-26 18:48:24.208
9.0, 187500.0, 187500.0, 28047.192459963855, -183190.11428238326, 187500.0, -182784.4971757528, -182814.15794064497, -182796.9023939255, 0.06, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899130421235E9, 0.0, 2024-02-26 18:48:24.212
10.0, 187500.0, 187500.0, 28939.20587768625, -183309.1596733522, 187500.0, -182878.10628153163, -182936.7796107268, -182920.59694774117, 0.06, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304217356E9, 0.0, 2024-02-26 18:48:24.217
11.0, 187500.0, 187500.0, 29181.744656770785, -183317.2733565895, 187500.0, -182892.67961891647, -182957.11969818114, -182940.40059332855, 0.06, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304220348E9, 0.0, 2024-02-26 18:48:24.220
12.0, 187500.0, 187500.0, 28229.314473785696, -183143.62265391622, 187500.0, -182818.31536511367, -182838.34252814561, -182814.80614123418, 0.058, 0.002, 0.984, 192.0, 1.0, 208.0, 0.0, 16.0, 30.0, 192.0, 0.0, 0.0, 0.0, 1.708991304224389E9, 0.0, 2024-02-26 18:48:24.224
13.0, 187500.0, 187500.0, 27970.905956137893, -183100.6626010731, 187500.0, -182784.27365830823, -182809.53112954274, -182790.46509152235, 0.058, 0.002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304228429E9, 0.0, 2024-02-26 18:48:24.228
14.0, 187500.0, 187500.0, 28626.95200764561, -183213.71772452805, 187500.0, -182866.39396743703, -182923.81559894272, -182906.3588865231, 0.058, 0.002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304232399E9, 0.0, 2024-02-26 18:48:24.232
15.0, 187500.0, 187500.0, 29059.70413204481, -183285.1091963183, 187500.0, -182927.25776758883, -183004.25952723736, -182986.37813167312, 0.058, 0.002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304236392E9, 0.0, 2024-02-26 18:48:24.236
16.0, 187500.0, 187500.0, 28106.424582770418, -183131.70917412153, 187500.0, -182822.8527692381, -182858.34733943312, -182840.01890897978, 0.058, 0.002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304240393E9, 0.0, 2024-02-26 18:48:24.240
17.0, 187500.0, 187500.0, 27774.79175028703, -183060.5635715203, 187500.0, -182783.9383821414, -182805.61957426305, -182787.6934752099, 0.058, 0.002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304246384E9, 0.0, 2024-02-26 18:48:24.246
18.0, 187500.0, 187500.0, 28380.14404537011, -183135.39721195665, 187500.0, -182827.59133906264, -182888.32102874768, -182869.5679151497, 0.058, 0.002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304250399E9, 0.0, 2024-02-26 18:48:24.250
19.0, 187500.0, 187500.0, 29098.70792611932, -183235.33186141634, 187500.0, -182916.66304071702, -182997.57635564523, -182978.51031762487, 0.058, 0.002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304253392E9, 0.0, 2024-02-26 18:48:24.253
20.0, 187500.0, 187500.0, 28221.357252759608, -183101.37785689568, 187500.0, -182829.46888559687, -182880.58732516615, -182858.0567667552, 0.058, 0.002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304256395E9, 0.0, 2024-02-26 18:48:24.256
21.0, 187500.0, 187500.0, 27672.487815915087, -183002.33727721422, 187500.0, -182795.22601309133, -182816.81779823516, -182790.7556642003, 0.058, 0.002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304260392E9, 0.0, 2024-02-26 18:48:24.260
22.0, 187500.0, 187500.0, 28121.780231211214, -183062.12819363218, 187500.0, -182819.32119361416, -182876.00521755283, -182852.89351378602, 0.056, -0.002, 0.98, 192.0, 1.0, 192.0, 255.0, 240.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.708991304264406E9, 0.0, 2024-02-26 18:48:24.264
23.0, 187500.0, 187500.0, 29042.76150974769, -183182.91702066865, 187500.0, -182925.24611058788, -183006.71821912745, -182983.3829979161, 0.056, -0.002, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7089913042684E9, 0.0, 2024-02-26 18:48:24.268
24.0, 187500.0, 187500.0, 28387.14014138462, -183079.00376069592, 187500.0, -182845.02569973777, -182913.31027904872, -182888.27632525878, 0.056, -0.002, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304273443E9, 0.0, 2024-02-26 18:48:24.273
25.0, 187500.0, 187500.0, 27630.734757272574, -182953.99045395738, 187500.0, -182803.87613819554, -182825.49027508384, -182803.652620751, 0.056, -0.002, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304276433E9, 0.0, 2024-02-26 18:48:24.276
26.0, 187500.0, 187500.0, 27837.823669650996, -182978.4432623915, 187500.0, -182800.7468939718, -182854.43578415344, -182835.7944292777, 0.056, -0.002, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304280425E9, 0.0, 2024-02-26 18:48:24.280
27.0, 187500.0, 187500.0, 28819.13230647234, -183119.3710111822, 187500.0, -182923.90500592053, -183003.92425107054, -182983.91943978303, 0.056, -0.002, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899130428443E9, 0.0, 2024-02-26 18:48:24.284
28.0, 187500.0, 187500.0, 28480.16810180761, -183053.72393771698, 187500.0, -182867.17627849296, -182945.92147420903, -182924.70966872093, 0.056, -0.002, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304288427E9, 0.0, 2024-02-26 18:48:24.288
29.0, 187500.0, 187500.0, 27639.071957954402, -182909.6222412136, 187500.0, -182805.84309170762, -182817.62246103556, -182798.57877475963, 0.056, -0.002, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304292431E9, 0.0, 2024-02-26 18:48:24.292
30.0, 187500.0, 187500.0, 27686.81528411094, -182913.913776149, 187500.0, -182795.56128925816, -182830.9441007309, -182813.37562958905, 0.056, -0.002, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304296437E9, 0.0, 2024-02-26 18:48:24.296
31.0, 187500.0, 187500.0, 28616.24552205152, -183052.49459177192, 187500.0, -182912.63972671508, -182978.17504145802, -182960.33834938268, 0.056, -0.002, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304301447E9, 0.0, 2024-02-26 18:48:24.301
32.0, 187500.0, 187500.0, 28584.61780364726, -183032.73564967344, 187500.0, -182895.29477301775, -182967.7367767974, -182948.29075912127, 0.062, 0.004, 0.98, 192.0, 1.0, 240.0, 0.0, 32.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.708991304304475E9, 0.0, 2024-02-26 18:48:24.304
33.0, 187500.0, 187500.0, 27682.72491487562, -182871.11018551711, 187500.0, -182812.90624295548, -182828.1054291851, -182809.01703942026, 0.062, 0.004, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304308481E9, 0.0, 2024-02-26 18:48:24.308
34.0, 187500.0, 187500.0, 27621.682300768174, -182835.81678102218, 187500.0, -182784.00543737478, -182806.35718183007, -182785.88298390902, 0.062, 0.004, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899130431248E9, 0.0, 2024-02-26 18:48:24.312
35.0, 187500.0, 187500.0, 28481.553909963837, -182951.97879695642, 187500.0, -182877.8157088537, -182927.99537515585, -182908.30348829075, 0.062, 0.004, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304316482E9, 0.0, 2024-02-26 18:48:24.316
36.0, 187500.0, 187500.0, 28754.468709763136, -182973.01178848886, 187500.0, -182912.0809331037, -182978.46561413596, -182954.6833580355, 0.062, 0.004, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304320477E9, 0.0, 2024-02-26 18:48:24.320
37.0, 187500.0, 187500.0, 27800.295090710533, -182639.4120024934, 187500.0, -182812.39215283302, -182873.3677117071, -182827.47958034035, 0.062, 0.004, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304324483E9, 0.0, 2024-02-26 18:48:24.324
38.0, 187500.0, 187500.0, 27616.004957676527, -182646.02811885218, 187500.0, -182783.96073388588, -182814.38145808954, -182787.58171648762, 0.062, 0.004, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304329502E9, 0.0, 2024-02-26 18:48:24.329
39.0, 187500.0, 187500.0, 28351.019722344845, -183091.27486840187, 187500.0, -182841.896455514, -182902.5590899657, -182876.9663425644, 0.062, 0.004, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304332483E9, 0.0, 2024-02-26 18:48:24.332
40.0, 187500.0, 187500.0, 28875.503405988624, -183502.43520765725, 187500.0, -182909.7787034248, -182988.97093402993, -182963.3334831397, 0.062, 0.004, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304336501E9, 0.0, 2024-02-26 18:48:24.336
41.0, 187500.0, 187500.0, 27909.416307141342, -183383.59098238838, 187500.0, -182824.73031577235, -182854.74870857582, -182833.8051240212, 0.062, 0.004, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304340501E9, 0.0, 2024-02-26 18:48:24.340
42.0, 187500.0, 187500.0, 27516.40558438368, -183300.75541743703, 187500.0, -182794.0413706352, -182804.23376610683, -182790.08511186662, 0.064, 0.0, 0.98, 192.0, 2.0, 0.0, 0.0, 0.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.708991304344505E9, 0.0, 2024-02-26 18:48:24.344
43.0, 187500.0, 187500.0, 28107.65392871546, -183384.26153472206, 187500.0, -182844.69042357092, -182889.63978167056, -182875.24525824134, 0.064, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304348531E9, 0.0, 2024-02-26 18:48:24.348
44.0, 187500.0, 187500.0, 28887.75216195013, -183497.71898957717, 187500.0, -182944.42390733052, -183012.82024536375, -182998.6492393791, 0.064, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899130435254E9, 0.0, 2024-02-26 18:48:24.352
45.0, 187500.0, 187500.0, 28027.88055275447, -183374.6279328618, 187500.0, -182842.2540834253, -182894.57951719518, -182879.04505479874, 0.064, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304356531E9, 0.0, 2024-02-26 18:48:24.356
46.0, 187500.0, 187500.0, 27385.446713620033, -183284.72921666256, 187500.0, -182782.1949460739, -182811.67689701045, -182794.37664680203, 0.064, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304359536E9, 0.0, 2024-02-26 18:48:24.359
47.0, 187500.0, 187500.0, 27730.53529626552, -183328.4715805616, 187500.0, -182801.12687362754, -182865.5669528922, -182847.57379860568, 0.064, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304363534E9, 0.0, 2024-02-26 18:48:24.363
48.0, 187500.0, 187500.0, 28677.645764070247, -183438.91154991527, 187500.0, -182899.98863935337, -182986.4898903954, -182968.6308465756, 0.064, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304368538E9, 0.0, 2024-02-26 18:48:24.368
49.0, 187500.0, 187500.0, 28119.634463743507, -183353.59494132936, 187500.0, -182842.2987869142, -182911.20921506992, -182892.41139798303, 0.064, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304372543E9, 0.0, 2024-02-26 18:48:24.372
50.0, 187500.0, 187500.0, 27346.37586431216, -183226.10059095628, 187500.0, -182797.26002183676, -182811.72160049935, -182792.72261771234, 0.064, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304376528E9, 0.0, 2024-02-26 18:48:24.376
51.0, 187500.0, 187500.0, 27483.950851434573, -183239.13165797375, 187500.0, -182800.07634163814, -182828.41835360747, -182817.42129533546, 0.064, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304380521E9, 0.0, 2024-02-26 18:48:24.380
52.0, 187500.0, 187500.0, 28420.91362725659, -183378.65124686377, 187500.0, -182917.44535177297, -182978.1303379691, -182965.14397444058, 0.06, 0.0, 0.98, 192.0, 1.0, 224.0, 0.0, 0.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.708991304384517E9, 0.0, 2024-02-26 18:48:24.384
53.0, 187500.0, 187500.0, 28133.872524961535, -183323.80006597046, 187500.0, -182871.17724075046, -182934.20916011443, -182918.65234597353, 0.06, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899130438854E9, 0.0, 2024-02-26 18:48:24.388
54.0, 187500.0, 187500.0, 27320.157268066083, -183174.1327850977, 187500.0, -182803.38439981753, -182821.89164422653, -182798.46701603735, 0.06, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304391521E9, 0.0, 2024-02-26 18:48:24.391
55.0, 187500.0, 187500.0, 27394.767391057896, -183165.4826599935, 187500.0, -182782.150242585, -182819.96939420336, -182801.70801898337, 0.06, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899130439653E9, 0.0, 2024-02-26 18:48:24.396
56.0, 187500.0, 187500.0, 28294.93919550648, -183295.50275749003, 187500.0, -182890.82442412668, -182957.2314569034, -182937.89719794955, 0.06, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304400531E9, 0.0, 2024-02-26 18:48:24.400
57.0, 187500.0, 187500.0, 28217.758621902303, -183284.68451317365, 187500.0, -182884.47652870137, -182954.37043361313, -182934.70089849245, 0.06, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304404534E9, 0.0, 2024-02-26 18:48:24.404
58.0, 187500.0, 187500.0, 27194.42870550498, -183124.95894729602, 187500.0, -182813.15211214448, -182823.61272854957, -182805.88779519653, 0.06, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304408549E9, 0.0, 2024-02-26 18:48:24.408
59.0, 187500.0, 187500.0, 27094.449352556392, -183093.13006319167, 187500.0, -182785.1900798309, -182812.81683597766, -182797.61764974805, 0.06, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304411581E9, 0.0, 2024-02-26 18:48:24.411
60.0, 187500.0, 187500.0, 27973.789331172626, -183206.5875180468, 187500.0, -182871.0654820282, -182927.9283199225, -182914.29375580477, 0.06, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304415565E9, 0.0, 2024-02-26 18:48:24.415
61.0, 187500.0, 187500.0, 28298.291957174773, -183242.1938469641, 187500.0, -182900.90506087604, -182971.693035566, -182957.45497434796, 0.06, 0.0, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304419566E9, 0.0, 2024-02-26 18:48:24.419
62.0, 187500.0, 187500.0, 27240.741520016378, -183096.14754869314, 187500.0, -182818.31536511367, -182842.96933924788, -182825.33381287265, 0.062, -0.006, 0.982, 192.0, 1.0, 240.0, 255.0, 208.0, 30.0, 176.0, 0.0, 0.0, 0.0, 1.708991304424572E9, 0.0, 2024-02-26 18:48:24.424
63.0, 187500.0, 187500.0, 26850.636524037902, -183041.5422369888, 187500.0, -182792.8567281791, -182812.25804236627, -182793.66139097945, 0.062, -0.006, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304428576E9, 0.0, 2024-02-26 18:48:24.428
64.0, 187500.0, 187500.0, 27495.35024110678, -183142.01332831543, 187500.0, -182861.923618546, -182915.79132268328, -182898.44636898595, 0.062, -0.006, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899130443257E9, 0.0, 2024-02-26 18:48:24.432
65.0, 187500.0, 187500.0, 28147.507089079274, -183222.23373916553, 187500.0, -182931.5269507798, -183005.57828016023, -182986.91457354007, 0.062, -0.006, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304436573E9, 0.0, 2024-02-26 18:48:24.436
66.0, 187500.0, 187500.0, 27277.666601856545, -183061.39058606513, 187500.0, -182826.27258613976, -182865.90222905902, -182842.72347005887, 0.062, -0.006, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304439603E9, 0.0, 2024-02-26 18:48:24.439
67.0, 187500.0, 187500.0, 26815.276064309608, -182981.17017521503, 187500.0, -182790.0404083777, -182816.50487381278, -182793.1920043459, 0.062, -0.006, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304443602E9, 0.0, 2024-02-26 18:48:24.443
68.0, 187500.0, 187500.0, 27250.285714898793, -183063.04461515482, 187500.0, -182836.7108508004, -182897.75346490784, -182877.05574954223, 0.062, -0.006, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304447605E9, 0.0, 2024-02-26 18:48:24.447
69.0, 187500.0, 187500.0, 27995.135247127444, -183178.9384101556, 187500.0, -182941.40642182904, -183024.44315248053, -183002.9407743145, 0.062, -0.006, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7089913044516E9, 0.0, 2024-02-26 18:48:24.451
70.0, 187500.0, 187500.0, 27221.608426762632, -183044.2915015568, 187500.0, -182843.84105728162, -182897.39583699655, -182875.24525824134, 0.062, -0.006, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304456603E9, 0.0, 2024-02-26 18:48:24.456
71.0, 187500.0, 187500.0, 26648.08501578391, -182937.0254799158, 187500.0, -182796.56711775865, -182807.27360335275, -182787.02292287623, 0.062, -0.006, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304460618E9, 0.0, 2024-02-26 18:48:24.460
72.0, 187500.0, 187500.0, 26997.643947320455, -182971.2907041658, 187500.0, -182804.07730389564, -182847.28322592776, -182827.47958034035, 0.066, -0.004, 0.986, 192.0, 2.0, 16.0, 255.0, 224.0, 30.0, 208.0, 0.0, 0.0, 0.0, 1.708991304464614E9, 0.0, 2024-02-26 18:48:24.464
73.0, 187500.0, 187500.0, 27903.336632649498, -183099.3661998947, 187500.0, -182917.31124130622, -182985.37230317263, -182964.80869827376, 0.066, -0.004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304467624E9, 0.0, 2024-02-26 18:48:24.467
74.0, 187500.0, 187500.0, 27329.768518181863, -183009.55689067327, 187500.0, -182862.75063309082, -182907.3647150236, -182887.24814501384, 0.066, -0.004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304471633E9, 0.0, 2024-02-26 18:48:24.471
75.0, 187500.0, 187500.0, 26561.49435776405, -182881.43669145546, 187500.0, -182801.41744630545, -182816.95190870189, -182795.98597240282, 0.066, -0.004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304475623E9, 0.0, 2024-02-26 18:48:24.475
76.0, 187500.0, 187500.0, 26752.087682734455, -182898.40166549705, 187500.0, -182786.8441089206, -182838.78956303472, -182820.21526339237, 0.066, -0.004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899130448065E9, 0.0, 2024-02-26 18:48:24.480
77.0, 187500.0, 187500.0, 27738.49251729161, -183032.4450769955, 187500.0, -182906.0236103563, -182981.2372304484, -182962.2382476614, 0.066, -0.004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304484647E9, 0.0, 2024-02-26 18:48:24.484
78.0, 187500.0, 187500.0, 27500.78171500942, -182985.95344852848, 187500.0, -182879.13446177656, -182945.04975617526, -182924.46379953192, 0.066, -0.004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304488644E9, 0.0, 2024-02-26 18:48:24.488
79.0, 187500.0, 187500.0, 26600.386393116285, -182830.0053274638, 187500.0, -182811.67689701045, -182824.23857739434, -182803.54086202872, 0.066, -0.004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304491675E9, 0.0, 2024-02-26 18:48:24.491
80.0, 187500.0, 187500.0, 26607.02486121951, -182818.51653081377, 187500.0, -182783.37958853002, -182821.53401631524, -182805.03842890722, 0.066, -0.004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304495652E9, 0.0, 2024-02-26 18:48:24.495
81.0, 187500.0, 187500.0, 27527.31323567787, -182948.06724167673, 187500.0, -182891.0702933157, -182957.90200923706, -182940.86997996212, 0.066, -0.004, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899130449966E9, 0.0, 2024-02-26 18:48:24.499
82.0, 187500.0, 187500.0, 27596.402477789223, -182930.00703215683, 187500.0, -182899.67571493099, -182967.96029424196, -182950.39182310007, 0.07200000000000001, 0.0, 0.986, 192.0, 2.0, 64.0, 0.0, 0.0, 30.0, 208.0, 0.0, 0.0, 0.0, 1.708991304503685E9, 0.0, 2024-02-26 18:48:24.503
83.0, 187500.0, 187500.0, 26603.448582106663, -182629.1525517884, 187500.0, -182819.14237965853, -182835.8614845111, -182812.41450457746, 0.07200000000000001, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304508657E9, 0.0, 2024-02-26 18:48:24.508
84.0, 187500.0, 187500.0, 26430.26726606694, -182708.6800585604, 187500.0, -182780.8985448955, -182818.31536511367, -182796.58946950312, 0.07200000000000001, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304512653E9, 0.0, 2024-02-26 18:48:24.512
85.0, 187500.0, 187500.0, 27224.357691330635, -183193.6905614961, 187500.0, -182863.5105924023, -182929.20236935644, -182909.10815109112, 0.07200000000000001, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304516644E9, 0.0, 2024-02-26 18:48:24.516
86.0, 187500.0, 187500.0, 27617.88250421077, -183524.94341432376, 187500.0, -182911.0304011143, -182989.17209973003, -182967.40150063057, 0.07200000000000001, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304519676E9, 0.0, 2024-02-26 18:48:24.519
87.0, 187500.0, 187500.0, 26634.27163771053, -183378.8300608194, 187500.0, -182821.82458899316, -182851.19478120742, -182827.5019320848, 0.07200000000000001, 0.0, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708991304523645E9, 0.0, 2024-02-26 18:48:24.523
