%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
170.0, -187500.02235174447, -187500.02235174447, 172151.30295172965, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.984, 192.0, 1.0, 192.0, 0.0, 96.0, 30.0, 192.0, 0.0, 0.0, 0.0, 1.708990798708595E9, 0.0, 2024-02-26 18:39:58.708
171.0, -187500.02235174447, -187500.02235174447, 172158.50021344426, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798713654E9, 0.0, 2024-02-26 18:39:58.713
172.0, -187500.02235174447, -187500.02235174447, 172160.82479486763, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798717648E9, 0.0, 2024-02-26 18:39:58.717
173.0, -187500.02235174447, -187500.02235174447, 172138.45069866785, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798721648E9, 0.0, 2024-02-26 18:39:58.721
174.0, -187500.02235174447, -187500.02235174447, 172109.63930006497, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079872565E9, 0.0, 2024-02-26 18:39:58.725
175.0, -187500.02235174447, -187500.02235174447, 172115.54016060117, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798728634E9, 0.0, 2024-02-26 18:39:58.728
176.0, -187500.02235174447, -187500.02235174447, 172119.8316955366, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079873266E9, 0.0, 2024-02-26 18:39:58.732
177.0, -187500.02235174447, -187500.02235174447, 172103.8725499955, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798736645E9, 0.0, 2024-02-26 18:39:58.736
178.0, -187500.02235174447, -187500.02235174447, 172070.74726471273, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079874065E9, 0.0, 2024-02-26 18:39:58.740
179.0, -187500.02235174447, -187500.02235174447, 172069.74143621224, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079874571E9, 0.0, 2024-02-26 18:39:58.745
180.0, -187500.02235174447, -187500.02235174447, 172078.45861654982, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.06, 0.012, 0.982, 192.0, 1.0, 224.0, 0.0, 96.0, 30.0, 176.0, 0.0, 0.0, 0.0, 1.708990798749658E9, 0.0, 2024-02-26 18:39:58.749
181.0, -187500.02235174447, -187500.02235174447, 172067.4168547889, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.06, 0.012, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798753676E9, 0.0, 2024-02-26 18:39:58.753
182.0, -187500.02235174447, -187500.02235174447, 172034.04570031713, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.06, 0.012, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798756671E9, 0.0, 2024-02-26 18:39:58.756
183.0, -187500.02235174447, -187500.02235174447, 172029.5529996816, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.06, 0.012, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079876069E9, 0.0, 2024-02-26 18:39:58.760
184.0, -187500.02235174447, -187500.02235174447, 172038.69486316384, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.06, 0.012, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798764656E9, 0.0, 2024-02-26 18:39:58.764
185.0, -187500.02235174447, -187500.02235174447, 172031.11762179347, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.06, 0.012, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798768691E9, 0.0, 2024-02-26 18:39:58.768
186.0, -187500.02235174447, -187500.02235174447, 171999.37814466693, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.06, 0.012, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798773699E9, 0.0, 2024-02-26 18:39:58.773
187.0, -187500.02235174447, -187500.02235174447, 171986.72705730522, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.06, 0.012, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798777689E9, 0.0, 2024-02-26 18:39:58.777
188.0, -187500.02235174447, -187500.02235174447, 171996.07008648754, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.06, 0.012, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798781678E9, 0.0, 2024-02-26 18:39:58.781
189.0, -187500.02235174447, -187500.02235174447, 171990.77272305163, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.06, 0.012, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798784689E9, 0.0, 2024-02-26 18:39:58.784
190.0, -187500.02235174447, -187500.02235174447, 171960.82138548154, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.016, 0.976, 192.0, 1.0, 192.0, 0.0, 128.0, 30.0, 128.0, 0.0, 0.0, 0.0, 1.708990798788705E9, 0.0, 2024-02-26 18:39:58.788
191.0, -187500.02235174447, -187500.02235174447, 171943.94581841776, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.016, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079879268E9, 0.0, 2024-02-26 18:39:58.792
192.0, -187500.02235174447, -187500.02235174447, 171951.25483885466, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.016, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079879672E9, 0.0, 2024-02-26 18:39:58.796
193.0, -187500.02235174447, -187500.02235174447, 171951.1877836213, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.016, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798801729E9, 0.0, 2024-02-26 18:39:58.801
194.0, -187500.02235174447, -187500.02235174447, 171926.15382983134, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.016, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798805733E9, 0.0, 2024-02-26 18:39:58.805
195.0, -187500.02235174447, -187500.02235174447, 171903.8691406094, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.016, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798809732E9, 0.0, 2024-02-26 18:39:58.809
196.0, -187500.02235174447, -187500.02235174447, 171906.6184051774, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.016, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798812736E9, 0.0, 2024-02-26 18:39:58.812
197.0, -187500.02235174447, -187500.02235174447, 171904.58439643198, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.016, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079881673E9, 0.0, 2024-02-26 18:39:58.816
198.0, -187500.02235174447, -187500.02235174447, 171880.06453276452, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.016, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798820732E9, 0.0, 2024-02-26 18:39:58.820
199.0, -187500.02235174447, -187500.02235174447, 171856.03640747507, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.016, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079882472E9, 0.0, 2024-02-26 18:39:58.824
200.0, -187500.02235174447, -187500.02235174447, 171857.17634644228, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.058, 0.018000000000000002, 0.974, 192.0, 1.0, 208.0, 0.0, 144.0, 30.0, 112.0, 0.0, 0.0, 0.0, 1.708990798829727E9, 0.0, 2024-02-26 18:39:58.829
201.0, -187500.02235174447, -187500.02235174447, 171862.58546860045, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.058, 0.018000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798833775E9, 0.0, 2024-02-26 18:39:58.833
202.0, -187500.02235174447, -187500.02235174447, 171847.78861377106, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.058, 0.018000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798836779E9, 0.0, 2024-02-26 18:39:58.836
203.0, -187500.02235174447, -187500.02235174447, 171818.57488376796, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.058, 0.018000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079884078E9, 0.0, 2024-02-26 18:39:58.840
204.0, -187500.02235174447, -187500.02235174447, 171816.49617153362, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.058, 0.018000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70899079884477E9, 0.0, 2024-02-26 18:39:58.844
205.0, -187500.02235174447, -187500.02235174447, 171823.84989545943, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.058, 0.018000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798848764E9, 0.0, 2024-02-26 18:39:58.848
206.0, -187500.02235174447, -187500.02235174447, 171813.8586656879, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.058, 0.018000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798852758E9, 0.0, 2024-02-26 18:39:58.852
207.0, -187500.02235174447, -187500.02235174447, 171780.040476327, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.058, 0.018000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798856755E9, 0.0, 2024-02-26 18:39:58.856
208.0, -187500.02235174447, -187500.02235174447, 171770.87626110035, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.058, 0.018000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798861763E9, 0.0, 2024-02-26 18:39:58.861
209.0, -187500.02235174447, -187500.02235174447, 171777.71589490367, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.058, 0.018000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798864767E9, 0.0, 2024-02-26 18:39:58.864
210.0, -187500.02235174447, -187500.02235174447, 171772.4855867011, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.98, 192.0, 1.0, 192.0, 0.0, 96.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.708990798868808E9, 0.0, 2024-02-26 18:39:58.868
211.0, -187500.02235174447, -187500.02235174447, 171742.46719389764, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798872802E9, 0.0, 2024-02-26 18:39:58.872
212.0, -187500.02235174447, -187500.02235174447, 171726.9327315012, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798876799E9, 0.0, 2024-02-26 18:39:58.876
213.0, -187500.02235174447, -187500.02235174447, 171735.1358217163, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798880796E9, 0.0, 2024-02-26 18:39:58.880
214.0, -187500.02235174447, -187500.02235174447, 171731.40308039225, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798885817E9, 0.0, 2024-02-26 18:39:58.885
215.0, -187500.02235174447, -187500.02235174447, 171700.73648699958, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798889814E9, 0.0, 2024-02-26 18:39:58.889
216.0, -187500.02235174447, -187500.02235174447, 171682.25159433504, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798892808E9, 0.0, 2024-02-26 18:39:58.892
217.0, -187500.02235174447, -187500.02235174447, 171690.54409152796, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798896811E9, 0.0, 2024-02-26 18:39:58.896
218.0, -187500.02235174447, -187500.02235174447, 171689.91824268323, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798900847E9, 0.0, 2024-02-26 18:39:58.900
219.0, -187500.02235174447, -187500.02235174447, 171666.35950402732, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.012, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798904807E9, 0.0, 2024-02-26 18:39:58.904
220.0, -187500.02235174447, -187500.02235174447, 171640.02914905897, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.052000000000000005, 0.014, 0.98, 192.0, 1.0, 160.0, 0.0, 112.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.708990798908953E9, 0.0, 2024-02-26 18:39:58.908
221.0, -187500.02235174447, -187500.02235174447, 171642.28667524896, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.052000000000000005, 0.014, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798912861E9, 0.0, 2024-02-26 18:39:58.912
222.0, -187500.02235174447, -187500.02235174447, 171645.75119563952, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.052000000000000005, 0.014, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798917863E9, 0.0, 2024-02-26 18:39:58.917
223.0, -187500.02235174447, -187500.02235174447, 171623.1535819952, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.052000000000000005, 0.014, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798920862E9, 0.0, 2024-02-26 18:39:58.920
224.0, -187500.02235174447, -187500.02235174447, 171590.87766300174, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.052000000000000005, 0.014, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798924858E9, 0.0, 2024-02-26 18:39:58.924
225.0, -187500.02235174447, -187500.02235174447, 171590.4082763682, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.052000000000000005, 0.014, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798928853E9, 0.0, 2024-02-26 18:39:58.928
226.0, -187500.02235174447, -187500.02235174447, 171594.3645351368, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.052000000000000005, 0.014, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798932852E9, 0.0, 2024-02-26 18:39:58.932
227.0, -187500.02235174447, -187500.02235174447, 171579.7911977519, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.052000000000000005, 0.014, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798936857E9, 0.0, 2024-02-26 18:39:58.936
228.0, -187500.02235174447, -187500.02235174447, 171547.87290666974, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.052000000000000005, 0.014, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798940858E9, 0.0, 2024-02-26 18:39:58.940
229.0, -187500.02235174447, -187500.02235174447, 171543.73783394552, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.052000000000000005, 0.014, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798945857E9, 0.0, 2024-02-26 18:39:58.945
230.0, -187500.02235174447, -187500.02235174447, 171549.95161890407, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.05, 0.018000000000000002, 0.978, 192.0, 1.0, 144.0, 0.0, 144.0, 30.0, 144.0, 0.0, 0.0, 0.0, 1.708990798948853E9, 0.0, 2024-02-26 18:39:58.948
231.0, -187500.02235174447, -187500.02235174447, 171538.17224957614, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.05, 0.018000000000000002, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798952863E9, 0.0, 2024-02-26 18:39:58.952
232.0, -187500.02235174447, -187500.02235174447, 171503.54939741487, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.05, 0.018000000000000002, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798956899E9, 0.0, 2024-02-26 18:39:58.956
233.0, -187500.02235174447, -187500.02235174447, 171493.8263885768, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.05, 0.018000000000000002, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798960896E9, 0.0, 2024-02-26 18:39:58.960
234.0, -187500.02235174447, -187500.02235174447, 171500.3307462133, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.05, 0.018000000000000002, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7089907989649E9, 0.0, 2024-02-26 18:39:58.964
235.0, -187500.02235174447, -187500.02235174447, 171493.24524322097, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.05, 0.018000000000000002, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798973445E9, 0.0, 2024-02-26 18:39:58.973
236.0, -187500.02235174447, -187500.02235174447, 171462.55629808383, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.05, 0.018000000000000002, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798973462E9, 0.0, 2024-02-26 18:39:58.973
237.0, -187500.02235174447, -187500.02235174447, 171444.13846065267, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.05, 0.018000000000000002, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798975909E9, 0.0, 2024-02-26 18:39:58.975
238.0, -187500.02235174447, -187500.02235174447, 171448.2735333769, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.05, 0.018000000000000002, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798980899E9, 0.0, 2024-02-26 18:39:58.980
239.0, -187500.02235174447, -187500.02235174447, 171450.59811480023, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.014, 0.978, 192.0, 1.0, 192.0, 0.0, 112.0, 30.0, 144.0, 0.0, 0.0, 0.0, 1.708990798984925E9, 0.0, 2024-02-26 18:39:58.984
240.0, -187500.02235174447, -187500.02235174447, 171420.87029467468, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.014, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798988925E9, 0.0, 2024-02-26 18:39:58.988
241.0, -187500.02235174447, -187500.02235174447, 171398.29503277483, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.014, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798992908E9, 0.0, 2024-02-26 18:39:58.992
242.0, -187500.02235174447, -187500.02235174447, 171404.75468692242, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.014, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990798997918E9, 0.0, 2024-02-26 18:39:58.997
243.0, -187500.02235174447, -187500.02235174447, 171406.18519856755, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.014, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990799000922E9, 0.0, 2024-02-26 18:39:59.000
244.0, -187500.02235174447, -187500.02235174447, 171382.42529421154, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.014, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990799003962E9, 0.0, 2024-02-26 18:39:59.003
245.0, -187500.02235174447, -187500.02235174447, 171354.10563398668, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.014, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990799008957E9, 0.0, 2024-02-26 18:39:59.008
246.0, -187500.02235174447, -187500.02235174447, 171356.02788400985, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.014, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990799012944E9, 0.0, 2024-02-26 18:39:59.012
247.0, -187500.02235174447, -187500.02235174447, 171357.50309914388, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, 0.056, 0.014, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708990799016972E9, 0.0, 2024-02-26 18:39:59.016
